,ts_code,trade_date,close,open,high,low,vol,amount,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,bias5,bias10,bias20,bias60,CR20,ROC12,VPT,rank60d,VROC12,TVMA6,DAVOL5_60,WVAD6,VSTD20,AR26,BR26,VOL5,turnover_volatility20,ARBR,moneyflow20,variance20,skewness20,kurtosis20,sharpe20,variance60,skewness60,kurtosis60,label,close_NHCI,NHCI_pct_chg,close_SPX,SPX_pct_chg,close_XIN9,XIN9_pct_chg,north_money,south_money,date
542,000001.SH,20180326,3133.7218,3117.3192,3134.2759,3091.4575,186366350,215910259.1,0.59,1.55,15.97,14.71,1.59,-2.809567085,-3.765585567,-4.143619774,-6.361849527,53.83882953,-4.703911972,-1125435.503,1,24.38726293,206526138.2,0.959850218,55836697.46,31612796.88,109.6782864,61.37384396,1.538,0.263386848,48.30444248,5.4717E+11,5.169460762,0.040434815,-0.845609757,0.824890948,9.090061033,-0.967209988,2.932083275,1,1308.5885,-0.0046,2658.55,2.72,12721.21,-1.84,4040.69,-1466,2018/3/26
543,000001.SH,20180327,3166.6488,3164.7976,3172.7777,3143.5695,189073383,227085087.3,0.6,1.58,16.04,14.83,1.61,-1.027155147,-2.323711653,-2.950265691,-5.324301846,63.2084188,-4.248858902,1986653.468,4,12.26001734,216078284.9,1.006836544,882446.0105,31949420.29,101.5952867,64.21940552,1.62,0.266272516,37.37588114,5.48261E+11,4.181550755,0.224467597,-0.945836872,0.084815936,9.007771523,-1.007386362,3.084627515,-1,1317.1355,0.0065,2612.62,-1.73,12748.4,0.21,1170.7,2146,2018/3/27
544,000001.SH,20180328,3122.2895,3130.5711,3165.2126,3117.5336,163500488,208617851.7,0.52,1.36,15.47,14.56,1.58,-1.436044692,-3.187040148,-4.108280963,-6.564954936,67.57437441,-6.14452007,-2290360.458,1,-20.83544301,223017946.6,0.998552822,-143981002.5,31715181.74,97.19821455,47.255604,1.61,0.264680045,49.94261055,5.49187E+11,4.234935714,0.244418721,-0.987407227,-0.489261338,8.919798242,-0.965518198,3.099689191,1,1305.1526,-0.0091,2605,-0.29,12472.97,-2.16,809.42,-352,2018/3/28
545,000001.SH,20180329,3160.5306,3127.2628,3174.5089,3098.2465,170312384,210920223.3,0.54,1.43,15.65,14.76,1.6,0.423879675,-1.602892509,-2.764760583,-5.366185754,68.13968106,-4.522582947,2085947.798,6,-3.840439177,223401702.7,1.018482189,74854.37813,31630743.46,101.1874404,51.53294161,1.644,0.264102751,49.65449879,5.5007E+11,4.048701648,0.159352846,-1.170686448,1.899650387,8.914232244,-1.032355949,3.268643447,0,1309.7086,0.0035,2640.87,1.38,12728.52,2.05,0,1927,2018/3/29
546,000001.SH,20180330,3168.8966,3161.7856,3177.7208,3152.8888,154646596,196006696.9,0.49,1.3,15.21,14.72,1.6,0.58656163,-1.031276196,-2.378785021,-5.055282417,74.42951532,-3.721394348,409353.234,7,-1.806126994,225324197.4,0.895874263,102477148.6,31524379.39,96.90168924,40.96186079,1.444,0.263044423,55.93982845,5.50019E+11,4.054342228,0.148122117,-1.179710441,0.387367527,8.836624882,-1.020240677,3.330737443,-1,1328.0123,0.014,2640.87,1.38,12637.81,-0.71,0,1927,2018/3/30
547,000001.SH,20180402,3163.179,3169.7787,3192.3403,3159.986,177727777,226253566.4,0.56,1.49,15.1,14.63,1.59,0.217662473,-0.85041706,-2.41400831,-5.158395042,79.0250099,-3.887227174,-320671.977,6,19.62271213,214132280.8,0.885773196,137303222.5,31012447.22,99.04013986,40.72969965,1.432,0.258136541,58.31044021,5.54576E+11,4.115745584,0.207173666,-1.224459303,-0.3947039,8.851046549,-0.983296337,3.260173252,-1,1333.8818,0.0044,2581.88,-2.23,12548.28,-0.71,0,1927,2018/4/2
548,000001.SH,20180403,3136.6332,3130.013,3144.3321,3119.1321,152216674,189692715.2,0.48,1.28,14.96,14.51,1.58,-0.434008028,-1.205579963,-3.00403192,-5.85472496,65.99697627,-4.075036834,-1277421.665,3,7.799392745,209762690.1,0.852438646,105899474.6,30754012.19,99.09847682,29.96365348,1.372,0.255608665,69.13482334,5.46403E+11,3.849540914,0.294238765,-0.970250339,0.372668947,8.666467322,-0.986886146,3.433854185,1,1333.095,-0.0006,2614.45,1.26,12489.88,-0.47,3023.57,0,2018/4/3
549,000001.SH,20180404,3131.1114,3147.0491,3163.3404,3128.8668,146976682,193492824.2,0.47,1.24,14.9,14.46,1.58,-0.664920479,-0.911850698,-2.963900931,-5.908437816,64.20759521,-4.517503185,-258741.0739,2,6.539598643,204163979.6,0.8425,25966420.23,31153419.8,108.1399863,35.40066298,1.348,0.258442196,72.73932335,5.41808E+11,3.836123031,0.296941187,-0.96569813,-0.966596189,8.687299737,-0.922797893,3.308625755,1,1329.5313,-0.0027,2644.69,1.16,12520.16,0.24,1482.2,0,2018/4/4
550,000001.SH,20180409,3138.2936,3125.4415,3146.0926,3110.3025,139608621,177236920.1,0.44,1.17,14.94,14.54,1.58,-0.296387487,-0.289537748,-2.514561302,-5.575601315,62.53025389,-4.629686159,320236.7817,5,-0.194779736,198933824.4,0.814923496,104498592.7,31550311.09,111.8121416,41.3216272,1.296,0.261231899,70.49051444,5.39111E+11,3.708325742,0.327116955,-0.828041714,0.757041432,8.683586788,-0.92205372,3.311957687,1,1340.1664,0.008,2613.16,0.33,12511.18,-0.07,3386.74,9,2018/4/9
551,000001.SH,20180410,3190.3216,3144.2568,3190.6492,3139.0807,168201359,206087413.1,0.53,1.41,15.16,14.8,1.61,1.218748863,1.242683887,-0.718231189,-3.913136015,67.35436183,-2.762323168,2788515.487,13,-0.116935876,198128356,0.832158266,180453449,31550043.02,112.4336165,48.19849399,1.318,0.261241469,64.23512253,5.37964E+11,4.924777104,0.640441473,-0.291981168,2.374126963,9.093924431,-0.863497672,2.971136506,-1,1345.3276,0.0039,2656.87,1.67,12837.96,2.61,3485.83,2596,2018/4/10
552,000001.SH,20180411,3208.0818,3197.3719,3220.8453,3191.5865,175867197,211420424,0.56,1.47,15.24,14.88,1.62,1.493044841,1.566618495,0.019062374,-3.280450757,70.60723888,-1.697528249,979035.0265,15,16.90734339,200697310.5,0.834285714,200542656.2,30277237.01,112.9691881,56.32405163,1.314,0.251611124,56.64513645,5.31812E+11,4.951453089,0.608211164,-0.353007644,0.530543953,9.066400569,-0.8571885,2.992956051,-1,1339.3033,-0.0045,2642.19,-0.55,12888.64,0.39,1090.65,2442,2018/4/11
553,000001.SH,20180412,3180.1583,3203.2782,3205.2522,3177.0492,148231313,185040054.6,0.47,1.24,15.05,14.72,1.61,0.333322255,0.639527297,-0.650055256,-4.009567681,67.35323791,0.869000274,-1290221.798,13,-46.201782,193828391.9,0.832554186,115280753.9,30410450.46,108.7189011,52.33311952,1.306,0.252942681,56.38578158,5.26091E+11,5.239654031,0.537870901,-0.445581577,-1.172535503,9.218326482,-0.794769652,2.743753018,-1,1333.5067,-0.0043,2663.99,0.83,12717.32,-1.33,2902.05,-679,2018/4/12
554,000001.SH,20180413,3159.0521,3192.0418,3197.8959,3155.5058,127552310,163651750.6,0.4,1.07,14.94,14.62,1.59,-0.507982933,-0.144572091,-1.105006075,-4.520418956,68.20915131,0.808313616,-846544.2004,9,-31.55829365,189488231.1,0.816955684,-23973928.57,31496767.47,101.7910574,48.97462365,1.272,0.261825575,52.81643379,5.20397E+11,6.045142379,0.365261452,-0.563816365,-1.558513705,9.499979482,-0.724953641,2.378791492,-1,1338.7963,0.004,2656.3,-0.29,12596.33,-0.95,2409,-199,2018/4/13
555,000001.SH,20180416,3110.6489,3152.8882,3153.1063,3096.1003,154415695,192233349.2,0.49,1.29,14.66,14.35,1.57,-1.861517603,-1.519286329,-2.344431574,-5.834088142,62.10093977,-1.768427872,-2365967.237,1,-18.33028396,189278318.6,0.833976834,-70440460.45,31381711.76,91.40246049,42.59474096,1.296,0.260805937,48.80771952,5.20178E+11,7.219895086,0.271181435,-0.468716811,-1.8470367,9.938459334,-0.658582435,1.944339837,-1,1323.66,-0.0113,2677.84,0.81,12298.17,-2.37,2717.05,-1579,2018/4/16
556,000001.SH,20180417,3066.7967,3112.9747,3118.7596,3064.0281,147222846,185428029.3,0.47,1.23,14.43,14.15,1.54,-2.484965441,-2.592753235,-3.413223603,-6.991647202,55.96333464,-1.777311169,-2075465.89,1,-9.955714628,190643503.5,0.812903226,-244788124.1,31185839.77,81.5757498,39.06619214,1.26,0.259148403,42.50955765,5.19766E+11,8.445486038,0.061362849,-0.51130357,-1.890837812,10.46395879,-0.606345953,1.530722885,1,1330.942,0.0055,2706.39,1.07,12142.8,-1.26,778.13,-745,2018/4/17
557,000001.SH,20180418,3091.3987,3091.9095,3096.889,3041.625,159290503,202238970,0.5,1.33,14.53,14.26,1.56,-0.967841303,-1.586977664,-2.349534398,-6.09407178,55.49094325,-2.187351073,1277836.563,2,-6.471567564,190002096.3,0.800259825,-396510331.2,30618363.02,73.46678622,39.18055422,1.232,0.254183937,34.286232,5.21819E+11,8.253133897,0.143130542,-0.368488393,-0.034915065,10.39209764,-0.638797103,1.619099699,1,1343.3897,0.0094,2708.64,0.08,12190.16,0.39,7342.59,-466,2018/4/18
558,000001.SH,20180419,3117.376,3094.2738,3127.4389,3090.2867,160056805,196198984.7,0.51,1.34,14.64,14.36,1.57,0.267654364,-0.699128559,-1.258762192,-5.151685422,60.99140158,-1.625821429,1344971.66,4,3.498433939,187465189.7,0.817143479,-361357347.2,30082773.39,76.86758648,40.08193663,1.252,0.249628672,36.78564985,5.23777E+11,7.867813774,0.109277055,-0.266927088,0.953670121,10.3080814,-0.645331442,1.669248103,-1,1369.892,0.0197,2693.13,-0.57,12376.65,1.53,5376.58,1414,2018/4/19
559,000001.SH,20180420,3071.5425,3105.4617,3111.1707,3065.9214,155147091,185139069.1,0.49,1.3,14.39,14.14,1.55,-0.647249549,-1.973101766,-2.386782859,-6.369040552,52.48871197,-2.896974847,-2281064.009,1,-12.70520927,187481692.2,0.855542129,-356141521.9,30167912.21,73.3434991,36.69805561,1.298,0.250317693,36.64544349,5.20031E+11,8.38919155,0.110323511,-0.490536175,-1.397806323,10.58246715,-0.581686589,1.40653264,1,1350.5295,-0.0141,2670.14,-0.85,12247.25,-1.05,-1049,-1425,2018/4/20
560,000001.SH,20180423,3068.012,3063.4427,3085.0573,3045.9369,131686340,157854795.1,0.42,1.1,14.38,14.11,1.55,-0.486962614,-1.865660205,-2.195202091,-6.28299799,52.92700012,-2.187734288,-151363.2396,1,-13.48757233,186515532.9,0.837487537,-241494036.2,30929840.4,75.08358745,38.98061393,1.26,0.256892359,36.10297352,5.15603E+11,8.319630202,-0.023880716,-0.453412538,0.17473887,10.47106219,-0.566829002,1.469615226,1,1368.4854,0.0133,2670.29,0.01,12347.76,0.82,2430.59,-1142,2018/4/23
561,000001.SH,20180424,3128.9271,3069.7455,3136.0395,3069.7455,162274806,195545006.1,0.51,1.36,14.63,14.37,1.58,1.08145266,0.279715776,-0.215388937,-4.247279081,79.06041366,-0.069761172,3221951.555,8,10.40853814,187067475.7,0.861737771,17787216.27,16447383.41,83.22029663,48.21479329,1.286,0.136192588,35.00550334,4.97178E+11,10.75515978,0.182877164,-0.156776806,2.113080456,11.27927461,-0.446672988,1.234666798,-1,1362.8583,-0.0041,2634.56,-1.34,12618.66,2.19,3999.22,2009,2018/4/24
562,000001.SH,20180425,3117.9739,3112.3978,3122.9082,3107.0008,127311053,161298141.7,0.4,1.06,14.56,14.31,1.57,0.554946692,0.218092852,-0.539722143,-4.395525143,91.58001793,-0.647476068,-445668.2374,6,-8.808602156,183045827.8,0.832713755,186628887.6,16485828.71,85.40593841,46.16999999,1.232,0.138026504,39.23593842,4.87883E+11,10.5894522,0.241489447,-0.037464022,0.188479832,11.18111176,-0.430135514,1.288679213,-1,1363.2424,0.0003,2639.4,0.18,12516.96,-0.81,1475.05,701,2018/4/25
563,000001.SH,20180426,3075.0301,3119.4962,3121.9334,3067.9286,133972736,163783774.6,0.42,1.12,14.26,14.05,1.54,-0.558388128,-0.827100337,-1.76604019,-5.484556306,74.829742,-3.613789281,-1845204.15,3,-20.3497898,176636628.5,0.811106054,77791646.92,15140722.82,78.26968787,43.49517372,1.188,0.127257509,34.77451415,4.78703E+11,11.95728889,0.260502286,-0.359928176,-1.526994182,11.31639922,-0.379944998,1.155558127,0,1357.8888,-0.0039,2666.94,1.04,12254.96,-2.09,-3035.99,0,2018/4/26
564,000001.SH,20180427,3082.2316,3082.4148,3088.0347,3049.9139,131225643,179520260,0.41,1.09,14.25,13.96,1.54,-0.394364084,-0.34795253,-1.472941881,-5.031033171,73.04368056,-3.922911193,307321.0464,4,-25.38367289,173856841.1,0.791709845,-22366459.99,15652753.46,70.52148117,43.54875592,1.146,0.132482372,26.97272525,4.73368E+11,11.93233173,0.216221637,-0.362892558,-0.017859959,11.307693,-0.370768925,1.157095722,1,1355.2983,-0.0019,2669.91,0.11,12192.25,-0.51,2678,0,2018/4/27
565,000001.SH,20180502,3081.1773,3087.4086,3097.6039,3064.763,134184566,168246153,0.42,1.12,14.25,13.83,1.52,-0.513088508,-0.287027711,-1.381565089,-4.835232222,77.48481973,-3.112455125,-45898.81822,5,-9.47623462,171041355.1,0.802979169,68472456.9,15413502.59,70.7511176,42.74190329,1.15,0.130403221,28.0092143,4.67289E+11,11.01370441,0.366165539,0.109535227,-0.234255654,11.30836045,-0.370254778,1.156336095,1,1376.2177,0.0154,2635.67,-0.72,12194.34,0.02,4729.41,147,2018/5/2
566,000001.SH,20180503,3100.8586,3074.5165,3105.6598,3056.1573,139985620,173444959.1,0.44,1.16,14.34,13.91,1.53,0.304203106,0.23940304,-0.643447762,-4.001391062,71.05153455,-1.842119033,894170.8687,7,9.747616488,173639715.8,0.781506689,127582861.3,15498782.44,76.71021035,45.62999232,1.11,0.131360292,31.08021803,4.64425E+11,11.5834315,0.291205794,-0.212969223,0.903189967,11.38357915,-0.36992796,1.116087032,1,1374.7537,-0.0011,2629.73,-0.23,12257.87,0.52,636.05,1449,2018/5/3
567,000001.SH,20180504,3091.0334,3093.1169,3104.0925,3086.7845,118711265,148436363.4,0.37,0.99,14.28,13.86,1.52,0.160955718,-0.077029724,-0.843655153,-4.09180081,71.03855533,-0.6305919,-376141.6018,7,-23.12228041,165788275.3,0.780719459,-31572382.19,15289512.58,83.31773394,68.05564211,1.096,0.129544749,15.26209184,4.5464E+11,11.57361587,0.266470809,-0.21777619,-0.08405171,11.09655892,-0.413204713,1.329900528,1,1374.4828,-0.0002,2663.42,1.28,12153.37,-0.85,-1196,336,2018/5/4
568,000001.SH,20180507,3136.6448,3094.8989,3136.8363,3091.6579,138948186,178243870,0.44,1.16,14.49,14.05,1.54,1.234695136,1.334316367,0.619480716,-2.499416038,86.72583956,2.277558861,2050324.429,18,-5.62049996,168612563.4,0.790170583,52192020.54,15280046.53,91.18632809,86.71741414,1.104,0.129325172,4.468913945,4.52439E+11,12.8905492,0.21130744,-0.631557145,1.350967896,11.39354691,-0.448800837,1.239963414,1,1379.4617,0.0036,2672.63,0.35,12347.02,1.59,2850.61,1114,2018/5/7
569,000001.SH,20180508,3161.4976,3135.2957,3169.7014,3134.0621,146927061,189011647.4,0.46,1.23,14.62,14.18,1.56,1.517391867,1.841260462,1.367322292,-1.564031143,91.96928563,2.267546402,1164157.593,24,-7.761568811,172817208.8,0.815170427,270521876.4,15279720.15,99.50247811,83.83823737,1.132,0.129232553,15.66424074,4.525E+11,13.18572291,0.023807158,-0.769032598,0.825524461,11.52312353,-0.459955898,1.170425206,0,1376.7609,-0.002,2671.92,-0.03,12571.21,1.82,2087.85,3512,2018/5/8
570,000001.SH,20180509,3159.1502,3160.1382,3165.3733,3145.6574,122637268,153456426.2,0.39,1.02,14.62,14.18,1.56,0.936575315,1.467751334,1.25820041,-1.489981182,100.5798975,1.340043678,-91057.70724,23,-23.37891038,168473236.5,0.812172855,265006938.4,16049174.36,93.77440362,89.88193621,1.112,0.135975036,3.892467409,4.50013E+11,13.08544351,0.0952584,-0.72144043,-0.042609035,11.31812102,-0.503035048,1.34038296,1,1366.3446,-0.0076,2697.79,0.97,12547.92,-0.19,2284.25,1034,2018/5/9
571,000001.SH,20180510,3174.4127,3169.0498,3176.1376,3155.5331,133000756,165440363.9,0.42,1.11,14.68,14.24,1.57,0.949737847,1.809225835,1.773347478,-0.865850398,91.72884061,3.349138096,642553.823,29,-14.27441202,168005605,0.811188811,325084577.6,15184511.62,88.87453217,86.69271176,1.102,0.128451301,2.181820405,4.44468E+11,11.59424181,0.130376695,-0.352340406,0.169501467,10.99307771,-0.504369535,1.508408419,0,1372.9388,0.0048,2723.07,0.94,12613.91,0.53,3174.32,1669,2018/5/10
572,000001.SH,20180511,3163.2632,3179.7967,3180.7564,3162.2121,130659749,167364290.4,0.41,1.09,14.65,14.21,1.56,0.135153799,1.304495094,1.488803656,-1.047047584,82.40892672,3.104655392,-458916.6593,27,-0.779572885,166992160.2,0.833477776,134101063.6,13177627.08,84.60528222,83.91943263,1.122,0.111802222,0.68584959,4.37025E+11,11.62350931,0.271056343,-0.321551456,-0.569844311,9.9720262,-0.701654913,1.600066069,0,1383.3086,0.0076,2727.72,0.17,12573.73,-0.32,2648,-105,2018/5/11
573,000001.SH,20180514,3174.032,3167.0418,3183.8159,3163.476,129327353,172410691.1,0.41,1.08,14.71,14.27,1.57,0.238778743,1.328101766,1.844314233,-0.60829153,88.95054784,1.44154525,440273.3225,31,-20.30349246,170987881.5,0.83482199,192837117.6,13246918.53,84.50646081,84.82798883,1.106,0.112290741,-0.321528018,4.33871E+11,11.37823064,0.130414359,-0.250869869,0.226709845,9.544956764,-0.771723495,2.001477943,0,1386.8398,0.0026,2730.13,0.09,12746.29,1.37,5844.03,-312,2018/5/14
574,000001.SH,20180515,3192.1183,3180.4245,3192.8069,3164.5181,124549051,162990790,0.39,1.04,14.78,14.34,1.58,0.61536434,1.549252357,2.370337731,0.019211207,97.35182185,2.377967308,709706.6133,35,-2.169491128,168445701.5,0.817972938,115930838.5,13402333.41,83.3406984,98.48534296,1.068,0.113781878,-15.14464456,4.33461E+11,10.73182332,-0.033836276,0.01346314,0.396701444,7.371982136,-0.117685886,-0.098923339,-1,1382.345,-0.0032,2711.45,-0.68,12740.5,-0.05,3808.34,-320,2018/5/15
575,000001.SH,20180516,3169.5652,3180.2259,3191.9481,3166.8113,130524968,174590979.8,0.41,1.09,14.66,14.22,1.56,-0.16105821,0.549054113,1.551129311,-0.639460348,119.6465555,3.074282102,-922190.9651,30,-2.573484802,166042256.9,0.834983923,-47446059.25,13022527.5,83.2273816,89.78537327,1.082,0.11059171,-6.55799167,4.30001E+11,9.460885764,0.008352779,0.489045196,-0.411463524,7.313481893,-0.127240773,-0.056385503,1,1380.2268,-0.0015,2722.46,0.41,12574.16,-1.31,1207.77,2028,2018/5/16
576,000001.SH,20180517,3154.2825,3170.0064,3172.7664,3148.6213,113995567,150598842.2,0.36,0.95,14.59,14.15,1.56,-0.516289355,-0.105063656,0.920040705,-1.131167783,130.4579531,2.337621222,-549652.6943,22,-13.1301136,165565992.9,0.822884013,-115537277.6,13860694.3,78.88650336,87.44092947,1.05,0.11756745,-8.554426116,4.2528E+11,7.924541911,0.266267655,0.857587983,-0.658950241,6.917504974,-0.070090176,0.022546009,1,1377.7531,-0.0018,2720.13,-0.09,12482.94,-0.73,2377.58,-22,2018/5/17
577,000001.SH,20180518,3193.3034,3151.0818,3193.4531,3144.776,136516918,168038057.5,0.43,1.14,14.79,14.34,1.58,0.523918787,0.804223529,2.002215138,0.071434281,154.5781606,3.639066794,1688819.25,37,1.738167115,165998941.8,0.832242868,-31742256.77,12757255.2,77.96494332,83.15735981,1.06,0.108476289,-5.192416488,4.22309E+11,8.861789242,0.137322645,0.206769234,1.618538865,7.144603818,-0.034548469,-0.0383695,-1,1379.1339,0.001,2712.97,-0.26,12659.68,1.42,3628.44,1130,2018/5/18
578,000001.SH,20180521,3213.8404,3206.1756,3219.7398,3203.3362,164459413,202663464.5,0.52,1.37,14.86,14.42,1.59,0.917485352,1.205897926,2.500301042,0.699830375,152.0262965,3.643565044,1057683.077,39,17.48307648,171882137.5,0.876519012,161595608.2,13239742.35,76.52890423,83.78660241,1.118,0.111728053,-7.257698185,4.23849E+11,8.642952771,0.228619708,0.410608475,0.282847638,7.141692754,-0.031916987,-0.0359986,-1,1378.603,-0.0004,2733.01,0.74,12674.1,0.11,0,1198,2018/5/21
579,000001.SH,20180522,3214.3497,3211.247,3214.5888,3192.2277,144292684,185721667.8,0.45,1.2,14.86,14.42,1.59,0.792753811,1.053747652,2.283613504,0.707799279,165.4829974,3.989484552,22866.18339,39,21.54927673,174100633.6,0.897385876,137171000.5,12589980.35,77.84569809,86.08191651,1.15,0.105750451,-8.236218425,4.2307E+11,7.469334562,0.301940772,0.983808343,0.114339922,7.127752886,-0.015350288,-0.024587919,-1,1371.736,-0.005,2724.44,-0.31,12578.92,-0.75,0,1198,2018/5/22
580,000001.SH,20180523,3168.9642,3205.437,3205.437,3168.9642,157807648,199358101,0.5,1.31,14.65,14.21,1.56,-0.626659317,-0.403825094,0.677696265,-0.662498186,171.3623168,1.030381253,-2228189.113,29,13.57301779,180161852.1,0.929906542,-72121747.36,13571057.74,76.73539385,77.53245842,1.194,0.113391497,-0.797064577,4.28033E+11,8.729549565,0.220058127,0.4057541,-1.427251758,7.288286347,0.022484195,-0.059880042,-1,1363.3372,-0.0061,2733.29,0.32,12381.73,-1.57,2363.17,-465,2018/5/23
581,000001.SH,20180524,3154.6506,3167.9391,3173.5309,3152.0692,124085800,160658185.5,0.39,1.03,14.58,14.14,1.56,-1.077793244,-0.792064197,0.182018497,-1.041714417,127.7019695,-0.216574575,-560471.6225,21,-15.54598645,177839719.8,0.944697463,-93595704.69,12318092.95,84.36603813,87.27525823,1.21,0.102320446,-2.909220097,4.22499E+11,6.644751703,-0.028615151,0.363990915,-0.610720419,7.307995331,0.074032673,-0.070772946,-1,1370.7966,0.0055,2727.76,-0.2,12273.93,-0.87,2179.27,-386,2018/5/24
582,000001.SH,20180525,3141.3032,3148.41,3156.7261,3131.0675,128610843,166554049.9,0.4,1.07,14.53,14.09,1.55,-1.174044113,-1.143544868,-0.278794024,-1.363320147,109.4228246,-0.564930404,-544155.4655,19,4.87092961,180498921,0.94000524,-54980942.01,12283457.91,90.84936288,90.39259691,1.196,0.102046171,0.45676597,4.22892E+11,6.679768089,0.063192763,0.326911607,-0.334619939,7.231847248,0.126449634,-0.006793351,-1,1367.667,-0.0023,2721.33,-0.24,12258.96,-0.12,2182.73,-1711,2018/5/25
583,000001.SH,20180528,3135.0821,3136.8092,3149.6646,3115.9585,128755918,168191258.4,0.4,1.06,14.5,14.07,1.55,-0.878564732,-1.218240542,-0.571057633,-1.477720541,115.7268644,-1.238988239,-254990.8081,16,-3.191589377,180524454.5,0.895970503,-179990597.3,12344250.25,99.07440606,85.54547428,1.134,0.102878313,13.52893179,4.22333E+11,5.115511666,0.491967418,0.430569162,-0.106564041,6.939331919,0.12703445,0.133448921,-1,1366.59,-0.0008,2721.33,-0.24,12350.76,0.75,4047.05,548,2018/5/28
584,000001.SH,20180529,3120.4605,3129.621,3143.2076,3112.1531,135717800,177826106.4,0.43,1.12,14.42,13.99,1.54,-0.751619835,-1.456450725,-1.094738527,-1.865797534,129.1365336,-1.353118514,-632969.5112,13,3.871162342,176384894.8,0.885077187,-296870669.8,12332735.92,91.49184624,75.7057602,1.118,0.102705506,15.78608604,4.23315E+11,5.211940047,0.540980253,0.35295083,-0.486180059,6.957106496,0.135836565,0.119399492,-1,1384.3759,0.013,2689.86,-1.16,12283.01,-0.55,1548.4,-799,2018/5/29
585,000001.SH,20180530,3041.4434,3081.1418,3085.397,3041.0002,155115126,191995196.7,0.49,1.28,14.06,13.63,1.51,-2.473701592,-3.561599966,-3.538501334,-4.234168029,92.63674084,-4.177292478,-3927864.949,1,19.93992176,177430483,0.880908371,-455591596.3,13190906.28,91.03111414,65.72118617,1.112,0.108990584,25.30992797,4.26365E+11,6.447464629,0.20403474,0.147477647,-1.879867768,7.042330607,0.132171382,0.151390933,1,1374.5983,-0.0071,2724.01,1.27,12041.08,-1.97,1413.69,324,2018/5/30
586,000001.SH,20180531,3095.4737,3061.8291,3098.0764,3054.2685,140475532,185199037,0.44,1.16,14.3,13.87,1.53,-0.363044037,-1.665034927,-1.816508511,-2.451494807,99.78474631,-3.027600825,2495504.318,9,12.78731622,175070639,0.902696986,-189898313.8,13200650.75,96.60424968,80.49085851,1.138,0.108990584,16.11339117,4.26377E+11,6.763126951,0.238232535,0.019718364,1.518452624,7.300657926,0.117915806,-0.003017516,0,1385.522,0.0079,2705.27,-0.69,12343.42,2.51,6629.25,-46,2018/5/31
587,000001.SH,20180601,3075.1372,3084.7536,3102.088,3059.7857,129872199,166548881.8,0.41,1.07,14.21,13.78,1.52,-0.59421577,-1.942982468,-2.436954126,-2.999749122,96.10870388,-2.979209893,-853228.3686,5,-0.500110446,176052421.7,0.904131356,-142591055.4,12690477.95,80.36323335,62.19741369,1.138,0.105176543,18.16581966,4.28024E+11,6.839916674,0.284442032,-0.033954255,-0.451044393,7.32447571,0.13986111,-0.018548516,1,1390.29,0.0034,2734.62,1.08,12274.66,-0.56,2284.18,-259,2018/6/1
588,000001.SH,20180604,3091.1909,3083.4265,3098.402,3076.9936,114593902,154671613.3,0.36,0.95,14.3,13.87,1.53,0.20908594,-1.044067868,-1.856862391,-2.391525806,89.60987702,-2.000188632,598235.4623,9,0.524875673,174072015.6,0.894708712,-65408096.37,13515544.41,81.16868172,71.44573829,1.116,0.112168811,9.722943434,4.24067E+11,5.626283122,0.18210254,0.459282921,0.370135713,7.227417733,0.160446657,0.057969768,0,1384.7106,-0.004,2746.87,0.45,12530.97,2.09,6258.91,81,2018/6/4
589,000001.SH,20180605,3114.2055,3088.0076,3114.7687,3080.0457,118735592,164806307.5,0.37,0.98,14.39,13.96,1.54,0.996123179,0.013307572,-1.051880171,-1.583252843,80.29485998,-2.476992947,884012.7459,15,-13.02499812,173507857.1,0.877065699,30773295.21,13631434.39,95.82702401,82.27796072,1.088,0.113016068,13.54906329,4.19348E+11,5.641520075,0.184135216,0.449939815,1.281375867,7.317811957,0.093930045,-0.013201104,-1,1385.9009,0.0009,2748.8,0.07,12614.73,0.67,3974.46,1277,2018/6/5
590,000001.SH,20180606,3115.1803,3109.1746,3117.5251,3103.5329,120196135,162879956.7,0.38,0.99,14.38,13.95,1.54,0.546852199,0.217717548,-0.951719397,-1.462541897,83.41884931,-3.069850637,37623.46203,15,-26.91440836,171016832.2,0.833108655,122397831.8,13741352.1,103.3082138,82.79750146,1.03,0.114408088,20.51071235,4.18677E+11,5.673382621,0.127520294,0.392918075,0.278920151,7.245848735,0.116104506,0.046251885,-1,1389.6604,0.0027,2772.35,0.86,12542.38,-0.57,2812.3,561,2018/6/6
591,000001.SH,20180607,3109.4988,3121.1842,3128.7154,3105.5779,127784970,167174304.1,0.4,1.05,14.37,13.94,1.54,0.272690874,0.180458275,-1.030229872,-1.539652132,81.67741383,-3.261963065,-233055.6299,14,-11.44043727,166880016.7,0.819179195,196560794.4,13792028.76,104.5419642,83.92319287,1.008,0.115041183,20.61877136,4.1749E+11,5.730264916,0.253019748,0.359057281,-0.588641261,7.230614889,0.169406837,0.069994877,-1,1397.2969,0.0055,2770.37,-0.07,12554.01,0.09,4298.88,-1088,2018/6/7
